codigo_ine,municipio,poblacion_2025,n_poligonos_residenciales,superficie_residencial_m2,superficie_residencial_ha,superficie_media_poligono_m2,superficie_mediana_poligono_m2,superficie_max_poligono_m2,perimetro_total_m,suelo_residencial_m2_por_hab,municipio_key,area_m2_SUNC,area_m2_Urbanizable,area_m2_desarrollo,sunc_m2_por_hab,urbanizable_m2_por_hab,comarca,precio_venta_eur_m2,precio_alquiler_eur_m2_mes,poblacion_aprox,tipo_dato,fuente,fecha,reserva_suelo_hab,indice_expansion,densidad_residencial,poblacion_2025_norm,precio_venta_eur_m2_norm,precio_alquiler_eur_m2_mes_norm,suelo_residencial_m2_por_hab_norm,reserva_suelo_hab_norm,indice_expansion_norm,densidad_residencial_norm,precio_venta_score,precio_alquiler_score,coopscore,factor_escala,distancia_capital_km,distancia_costa_km,score_poblacion,score_suelo_residencial,score_reserva_suelo,score_expansion,score_densidad,score_precio_venta,score_precio_alquiler,IVU,IVEC,score_demanda_poblacion,score_demanda_alquiler,score_demanda_venta,IPD,score_capital,score_costa,score_litoral,IAL,CoopScore_4,categoria_coopscore
18035,Cádiar,1491,4.0,289873.67392418004,28.987367392418005,72468.41848104501,47845.98605357,192179.995015905,10021.766207809664,194.415609607096,CADIAR,,,0.0,,,,,,,,,,0.0,0.0,51.436199079947805,0.0057818300005131,,,0.1251622528821468,0.0,0.0,0.0508308138643974,,,,0.85,95.07,77.2,0.0057818300005131,0.1251622528821468,0.0,0.0,0.0508308138643974,0.8753356348293058,0.5993623804463337,3.891518530019632,33.259262696411525,0.0057818300005131,0.5993623804463337,0.1246643651706942,18.38976014045136,0.4253158435592093,0.6463582226294091,0,0.3640338042125065,12.179558425551296,Potencial Económico
18908,Villamena,1029,,,,,,,,,VILLAMENA,0.0,0.0,0.0,0.0,0.0,Sur de Granada,680.0,,900.0,E,Estimación por comarca/tipología,2026-05,0.0,,,0.0038060863169058,0.0843881856540084,,,0.0,,,0.9156118143459916,,,0.85,27.64,60.4,0.0038060863169058,0.1361246771781492,0.0,0.0,0.0463687328946636,0.9156118143459916,0.5993623804463337,4.098647922873687,33.931257011285574,0.0038060863169058,0.5993623804463337,0.0843881856540084,17.284068468353848,0.8329202683914647,0.723316536875859,0,0.5501630684193436,12.172750212701764,Mercado Maduro
18180,Trevélez,698,,,,,,,,,TREVELEZ,,,0.0,,,Alpujarras Orientales,760.0,,700.0,E,Estimación por comarca/tipología,2026-05,0.0,,,0.0023905643271352,0.1150747986191024,,,0.0,,,0.8849252013808976,,,0.85,99.98,51.0,0.0023905643271352,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8849252013808976,0.5993623804463337,4.098647922873687,33.25382626244402,0.0023905643271352,0.5993623804463337,0.1150747986191024,17.980457692992665,0.3956356162727437,0.766376546037563,0,0.3881672103203664,12.156124416901063,Mercado Maduro
18123,Lugros,306,,,,,,,,,LUGROS,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0007141757471048,,,,0.0,,,,,,0.85,60.58,85.0,0.0007141757471048,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.986597445310814,0.0007141757471048,0.5993623804463337,0.1246643651706942,18.136377427780943,0.6338028169014085,0.6106275767292717,0,0.436709399779345,12.138660366058788,Mercado Maduro
18033,Busquístar,313,,,,,,,,,BUSQUISTAR,,,0.0,,,,,,,,,,0.0,,,0.0007441112574624,,,,0.0,,,,,,0.85,78.88,56.8,0.0007441112574624,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.98794454327691,0.0007441112574624,0.5993623804463337,0.1246643651706942,18.137874203298825,0.5231820105180439,0.739807604214384,0,0.4312150854715327,12.138564164099886,Mercado Maduro
18161,Polícar,252,,,,,,,,,POLICAR,,,0.0,,,,,,,,,,0.0,,,0.0004832446672026,,,,0.0,,,,,,0.85,55.81,68.3,0.0004832446672026,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.97620554671522,0.0004832446672026,0.5993623804463337,0.1246643651706942,18.12483087378584,0.6626367647947773,0.6871278057718736,0,0.471193047649473,12.138395109986703,Mercado Maduro
18016,Almegíjar,327,,,,,,,,,ALMEGIJAR,,,0.0,,,,,,,,,,0.0,,,0.0008039822781778,,,,0.0,,,,,,0.85,82.82,60.8,0.0008039822781778,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.990638739209096,0.0008039822781778,0.5993623804463337,0.1246643651706942,18.140867754334597,0.4993652904551774,0.7214841960604672,0,0.4161913750002111,12.137857287245485,Mercado Maduro
18096,Huélago,343,,,,,,,,,HUELAGO,,,0.0,,,,,,,,,,0.0,,,0.0008724063018525,,,,0.0,,,,,,0.85,55.54,127.0,0.0008724063018525,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.99371782027446,0.0008724063018525,0.5993623804463337,0.1246643651706942,18.144288955518327,0.6642688750528924,0.418231791113147,0,0.391177087355101,12.136049275548665,Mercado Maduro
18025,Beas de Guadix,318,,,,,,,,,BEAS DE GUADIX,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0007654937648608,,,,0.0,,,,,,0.85,51.45,163.1,0.0007654937648608,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.988906756109834,0.0007654937648608,0.5993623804463337,0.1246643651706942,18.138943328668745,0.688992323036934,0.2528630325240495,0,0.3514558389719885,12.1288265195393,Mercado Maduro
18083,Gobernador,231,,,,,,,,,GOBERNADOR,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,0.0003934381361295,,,,0.0,,,,,,0.85,58.57,126.7,0.0003934381361295,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.972164252816924,0.0003934381361295,0.5993623804463337,0.1246643651706942,18.12034054723218,0.645952971045155,0.4196060467246908,0,0.3842630024354693,12.125498559875878,Mercado Maduro
18112,Juviles,140,,,,,,,,,JUVILES,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,4.276501479669528e-06,,,,0.0,,,,,,0.85,97.13,86.5,4.276501479669528e-06,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.95465197925768,4.276501479669528e-06,0.5993623804463337,0.1246643651706942,18.100882465499684,0.412863446775071,0.6037562986715529,0,0.3462722683114942,12.11279854077558,Mercado Maduro
18044,Cástaras,178,,,,,,,,,CASTARAS,,,0.0,,,,,,,,,,0.0,,,0.0001667835577071,,,,0.0,,,,,,0.85,93.03,170.1,0.0001667835577071,0.1361246771781492,0.0,0.0,0.0463687328946636,0.8753356348293058,0.5993623804463337,4.098647922873687,32.96196479678792,0.0001667835577071,0.5993623804463337,0.1246643651706942,18.109007818311056,0.4376473432871909,0.2207970682546953,0,0.241298057791285,12.102694940131844,Mercado Maduro
18159,Píñar,1040,,,,,,,,,PINAR,,,0.0,,,Poniente Granadino,520.0,,900.0,E,Estimación por comarca/tipología,2026-05,0.0,,,0.0038531278331822,0.0230149597238204,,,0.0,,,0.9769850402761796,,,0.85,44.48,112.2,0.0038531278331822,0.1361246771781492,0.0,0.0,0.0463687328946636,0.9769850402761796,0.5993623804463337,4.098647922873687,35.160838398121776,0.0038531278331822,0.5993623804463337,0.0230149597238204,15.752089895912968,0.731124947107538,0.4860284012826386,0,0.4382584992278068,12.09422297818885,Mercado Maduro
18030,Bérchules,688,,,,,,,,,BERCHULES,,,0.0,,,Alpujarras Orientales,620.0,,700.0,E,Estimación por comarca/tipología,2026-05,0.0,,,0.0023477993123385,0.0613732259301879,,,0.0,,,0.938626774069812,,,0.85,103.6,74.8,0.0023477993123385,0.1361246771781492,0.0,0.0,0.0463687328946636,0.938626774069812,0.5993623804463337,4.098647922873687,34.325933290556456,0.0023477993123385,0.5993623804463337,0.0613732259301879,16.63578012502997,0.3737532491083842,0.6573522675217591,0,0.3467069798998814,12.092916997804272,Mercado Maduro
18106,Játar,631,3.0,132592.931390455,13.2592931390455,44197.64379681833,6587.036549955,123368.76610148,3710.498001496762,210.13142851102216,JATAR,,,0.0,,,Comarca de Loja,580.0,,500.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,47.58926387575318,0.0021040387279974,0.0460299194476409,,0.1359040242293947,0.0,0.0,0.046451704100644,0.953970080552359,,,0.85,56.02,66.9,0.0021040387279974,0.1359040242293947,0.0,0.0,0.046451704100644,0.953970080552359,0.5993623804463337,4.09437616724453,34.62265990597185,0.0021040387279974,0.5993623804463337,0.0460299194476409,16.240009433749236,0.6613673457051321,0.6935409986257444,0,0.4726092378697761,12.086651822274376,Mercado Maduro
18103,Ítrabo,1022,1.0,89927.43569842,8.992743569842,89927.43569842,89927.43569842,89927.43569842,2420.1534219675345,87.99162005716242,ITRABO,,,0.0,,,Costa Tropical,825.0,,1200.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,0.0,0.0,113.6471858741054,0.0037761508065481,0.1400076716532412,,0.0524213942227427,0.0,0.0,0.1216478994721755,0.8599923283467588,,,0.85,72.43,95.7,0.0037761508065481,0.0524213942227427,0.0,0.0,0.1216478994721755,0.8599923283467588,0.5993623804463337,3.135253347651202,33.57031185910994,0.0037761508065481,0.5993623804463337,0.1400076716532412,18.673058842816783,0.562171311128574,0.5616124599175447,0,0.393352262426693,12.084606558545063,Potencial Económico
18170,Rubite,419,,,,,,,,,RUBITE,0.0,0.0,0.0,0.0,0.0,Costa Tropical,640.0,,700.0,E,Estimación por comarca/tipología,2026-05,0.0,,,0.0011974204143074,0.0690448791714614,,,0.0,,,0.9309551208285386,,,0.85,96.19,87.9,0.0011974204143074,0.1361246771781492,0.0,0.0,0.0463687328946636,0.9309551208285386,0.5993623804463337,4.098647922873687,34.12073317531959,0.0011974204143074,0.5993623804463337,0.0690448791714614,16.77005251116025,0.4185456084144351,0.5973431058176821,0,0.3466211751110787,12.077833915258552,Mercado Maduro
18913,Zagra,845,,,,,,,,,ZAGRA,0.0,0.0,0.0,0.0,0.0,Comarca de Loja,540.0,,700.0,E,Estimación por comarca/tipología,2026-05,0.0,,,0.0030192100446466,0.0306866129650939,,,0.0,,,0.969313387034906,,,0.85,69.89,145.8,0.0030192100446466,0.1361246771781492,0.0,0.0,0.0463687328946636,0.969313387034906,0.5993623804463337,4.098647922873687,34.9698790328122,0.0030192100446466,0.5993623804463337,0.0306866129650939,15.902185337518029,0.5775252372604727,0.3321117727897388,0,0.3306436267411107,12.071818498159589,Mercado Maduro
18148,Otívar,1011,1.0,115347.563983745,11.5347563983745,115347.563983745,115347.563983745,115347.563983745,5361.822830400996,114.09254597798714,OTIVAR,,,0.0,,,Costa Tropical,760.0,,800.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,87.6481448834474,0.0037291092902718,0.1150747986191024,,0.0702613922468299,0.0,0.0,0.0920522218204512,0.8849252013808976,,,0.85,81.21,57.5,0.0037291092902718,0.0702613922468299,0.0,0.0,0.0920522218204512,0.8849252013808976,0.5993623804463337,3.137318133477518,33.77089567504304,0.0037291092902718,0.5993623804463337,0.1150747986191024,18.04738494114949,0.5090975034757904,0.7366010077874485,0,0.4246193037265507,11.99887573687561,Mercado Maduro
18124,Lújar,491,1.0,66468.25974254,6.646825974254,66468.25974254,66468.25974254,66468.25974254,1635.1261799431727,135.37323776484726,LUJAR,,,0.0,,,Costa Tropical,600.0,,600.0,E,Estimación por comarca/tipología,2026-05,0.0,0.0,73.86984432898545,0.0015053285208436,0.0537015726889144,,0.0848067574411692,0.0,0.0,0.0763678686189254,0.9462984273110856,,,0.85,93.67,66.8,0.0015053285208436,0.0848067574411692,0.0,0.0,0.0763678686189254,0.9462984273110856,0.5993623804463337,3.265686965313112,34.74144652700728,0.0015053285208436,0.5993623804463337,0.0537015726889144,16.401865254423388,0.4337786374901771,0.6939990838295923,0,0.3817111801449485,11.888163801203149,Mercado Maduro
18011,Alfacar,5834,1.0,1168742.807089185,116.8742807089185,1168742.807089185,1168742.807089185,1168742.807089185,21581.511910370948,200.3330145850506,ALFACAR,287997.0,313261.0,601258.0,49.36527254028111,53.6957490572506,Área Metropolitana,1218.0,3.08,6400.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,103.0610215975317,0.5144485136960666,49.91688474669531,0.0243546759267178,0.2907556578442654,0.0085015940488841,0.1292068026209056,0.0545421360555627,0.051614846935115,0.0491013217160238,0.7092443421557346,0.9914984059511158,18.105683652624943,1.0,8.37,118.9,0.0243546759267178,0.1292068026209056,0.0545421360555627,0.051614846935115,0.0491013217160238,0.7092443421557346,0.0085015940488841,7.1513993809833325,15.98440032819934,0.0243546759267178,0.0085015940488841,0.2907556578442654,8.699165093664634,0.9494045819984284,0.4553366926248282,0,0.5163628405868198,8.751335564898183,Potencial Urbanístico
18116,Lanjarón,3708,1.0,380802.31214644,38.080231214644,380802.31214644,380802.31214644,380802.31214644,18047.426344080777,102.69749518512404,LANJARON,,,0.0,,,Alpujarras Occidentales,1152.0,3.0,3700.0,V,Idealista/Indomio/Fotocasa 2026,2026-05,0.0,0.0,97.37335834699618,0.0152628337809404,0.2654392021480629,0.0,0.0624728684126292,0.0,0.0,0.1031227948798506,0.7345607978519371,1.0,16.25987561921456,0.85,45.35,37.1,0.0152628337809404,0.0624728684126292,0.0,0.0,0.1031227948798506,0.7345607978519371,0.0,3.1086636335134905,16.409271425979572,0.0152628337809404,0.0,0.2654392021480629,7.399121742748596,0.7258659251647221,0.8300503893724233,40,12.539361486877617,7.582879568901895,Mercado Maduro
